id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd
20,2.64141,-0.116317,-0.136449,6.83389,7.37566,0.00233477,4.42436,-0.149683,4.85257,0.0142289,6.88179,-0.0330252,5.39642,-0.0832861,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,2.34976,-0.121079,-0.137685,6.76106,7.38057,0.00241387,4.47255,-0.148088,4.87399,0.0071773,6.86706,-0.0490798,5.36609,-0.0830192,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.76697,-0.112414,-0.13779,3.75208,7.37582,0.00228975,4.46715,-0.140341,4.87143,0.0129642,6.81145,-0.0398135,5.30855,-0.0824336,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.940815,0.0869106,0.0770921,10.8895,0.02639,0.00507061,0.539628,0.167443,0.608671,0.10481,0.446422,0.0881989,0.397239,0.0913415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4.46061,-0.103143,-0.171682,6.58726,7.41029,0.00201785,3.81221,-0.17991,3.2516,-0.0453756,6.31294,0.00666978,6.60595,-0.0827958,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.29243,-0.0738911,-0.186632,5.14282,7.4136,0.00174825,3.80197,-0.180806,3.34055,-0.0520029,6.18665,0.0128998,6.69323,-0.0869066,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.62034,-0.0741274,-0.163863,7.69027,7.40744,0.0021637,3.75541,-0.17671,3.30186,-0.0471833,6.28079,0.00626257,6.62993,-0.0844256,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.629504,0.0424658,0.0489474,4.44197,0.0201498,0.00108341,0.284585,0.016804,0.316643,0.0188712,0.260883,0.0151503,0.247696,0.0107534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8.25644,-0.010117,-0.163002,6.80026,7.35566,-0.00204206,5.19612,-0.288377,4.52512,-0.0306133,6.64208,0.00642817,5.83662,-0.113985,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,8.28788,-0.0341361,-0.145718,11.5735,7.3485,-0.00176483,5.32456,-0.296454,4.43891,-0.0264822,6.56162,0.0120759,5.83926,-0.114164,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,7.45569,-0.0137398,-0.155657,7.60822,7.35436,-0.00198398,5.17556,-0.286253,4.46624,-0.0279029,6.57353,0.00920666,5.77952,-0.112343,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.37361,0.0444203,0.0517696,8.06465,0.0176466,0.00103778,0.316928,0.0181732,0.38553,0.0226165,0.336255,0.0187963,0.259575,0.013789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4.87098,-0.11375,-0.132461,4.78359,7.38769,0.0018809,3.19775,-0.118135,7.59221,0.00349095,6.70909,-0.0467762,3.82655,-0.0787369,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.91097,-0.123277,-0.132313,3.79932,7.38614,0.00205753,3.23239,-0.151977,7.60023,-0.00165733,6.71357,-0.0556412,3.84905,-0.0729078,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.55409,-0.12588,-0.127399,3.83932,7.38796,0.00190443,3.22461,-0.109197,7.54529,-0.000698719,6.65178,-0.0482706,3.78353,-0.0810526,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.816371,0.0844093,0.0718131,4.53787,0.0261058,0.0053776,0.428193,0.129282,0.486826,0.0891295,0.33676,0.0881204,0.284,0.081862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5.8096,-0.0304598,-0.173686,9.32913,7.38215,-0.011102,3.14785,-0.126668,5.01436,-0.0232291,8.1016,0.0836419,5.2129,-0.0291358,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.76162,-0.0309398,-0.170472,8.5126,7.37921,-0.0107501,3.23039,-0.134759,5.05931,-0.0256839,8.19394,0.0760498,5.27946,-0.0358902,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.90938,-0.0290947,-0.155841,8.98772,7.38102,-0.0109242,3.16908,-0.128498,5.06057,-0.0272278,8.09254,0.0821714,5.23958,-0.0339166,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.32453,0.0493374,0.0555695,5.59113,0.0188068,0.00169424,0.271521,0.021338,0.469832,0.0458903,0.351779,0.0351768,0.32644,0.0293001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6.07302,-0.143355,-0.135067,4.16135,7.37826,0.00267001,4.51652,-0.171761,6.31025,-0.00304633,6.70361,-0.00952738,5.60559,-0.0794569,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.09654,-0.148249,-0.133866,3.30219,7.38662,0.00182668,4.59069,-0.17988,6.33351,-0.0073931,6.78306,-0.0181999,5.53395,-0.0703221,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,6.07686,-0.133439,-0.0996423,4.81621,7.38231,0.00225777,4.56955,-0.177606,6.30699,-0.0037845,6.71373,-0.0149089,5.55239,-0.0790008,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.775428,0.0651372,0.0753952,2.6,0.0169212,0.00179068,0.294344,0.0325387,0.400248,0.0409111,0.353449,0.0388891,0.311348,0.034127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5.6433,-0.115266,-0.157126,4.23963,7.45594,0.00759842,3.76334,0.0451942,1.9732,0.0103596,6.91957,0.0271275,5.15915,-0.0902836,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.64946,-0.112865,-0.156955,3.35975,7.46011,0.00731172,3.66463,0.0624497,1.9947,0.00982929,6.90026,0.033436,5.13424,-0.085563,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.3136,-0.101763,-0.14578,4.00248,7.4597,0.00717376,3.72574,0.0480909,1.98274,0.00860164,6.83978,0.0348191,5.08492,-0.0840064,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.72631,0.0766075,0.0705993,3.02069,0.0203972,0.00383051,0.375441,0.0711602,0.437549,0.0643598,0.349056,0.0604425,0.368163,0.0578186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7.22055,-0.0775094,-0.223409,14.7821,7.43091,0.00313863,3.82832,-0.156846,1.60741,-0.0442079,7.41629,-0.0543228,6.05779,-0.180287,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,7.25757,-0.0939599,-0.215346,20.4355,7.43033,0.00323091,3.97842,-0.171113,1.5901,-0.0456469,7.41079,-0.053664,6.05006,-0.179731,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,6.11335,-0.0881046,-0.216789,19.561,7.43297,0.00307562,3.89538,-0.163703,1.61273,-0.0438338,7.34248,-0.0522041,6.05288,-0.182915,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.28154,0.0433842,0.0537786,14.8917,0.0221385,0.00187692,0.406405,0.0379011,0.395832,0.0355147,0.326758,0.0263554,0.322142,0.026368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3.11464,-0.111616,-0.142116,4.28491,7.38464,0.00416503,5.37589,-0.135591,7.62246,0.0505064,6.53305,-0.048647,5.90406,-0.0716622,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.21685,-0.121357,-0.149983,4.71079,7.38486,0.00440438,5.36217,-0.140443,7.60782,0.0382834,6.52782,-0.042863,5.93935,-0.0770465,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,2.79325,-0.106589,-0.140999,3.85598,7.38423,0.00382135,5.33444,-0.119494,7.60821,0.0475749,6.47795,-0.0560221,5.8746,-0.0753991,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.746015,0.0783316,0.0773127,5.1248,0.0224932,0.00560044,0.392663,0.140897,0.486942,0.0847514,0.343893,0.0945018,0.346847,0.088344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4.13721,-0.16554,-0.106508,7.79878,7.37123,0.00421325,4.85958,-0.0410037,4.55986,0.0233736,7.37177,-0.0220242,4.83859,-0.0753078,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.37408,-0.169423,-0.0799894,7.44592,7.37259,0.00410252,4.85461,-0.0370304,4.54907,0.0133535,7.37837,-0.0198414,4.85889,-0.0883923,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.43311,-0.159941,-0.0646818,10.4454,7.37127,0.00376235,4.85895,-0.0407514,4.56307,0.0107558,7.31996,-0.021108,4.76305,-0.0825409,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.942437,0.0704723,0.066005,6.94729,0.0233404,0.00517495,0.392057,0.114072,0.451973,0.095602,0.387894,0.0875166,0.36305,0.0795516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4.78978,-0.126941,-0.12802,3.67476,7.39371,0.00588272,4.31349,-0.0679112,6.35569,0.0600366,7.71153,0.0428672,5.62832,-0.016746,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.75251,-0.142377,-0.141866,4.36881,7.39559,0.00576343,4.32924,-0.0688959,6.50358,0.0427025,7.79195,0.0367544,5.55412,-0.00821474,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.53893,-0.121819,-0.135979,3.76717,7.39449,0.00587075,4.30615,-0.0675435,6.40461,0.0539559,7.69679,0.0396246,5.59676,-0.0163938,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.532076,0.0788867,0.0744087,4.8005,0.0209699,0.00199564,0.309474,0.0256006,0.363014,0.0366574,0.359567,0.0341083,0.343301,0.032504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6.92769,-0.105961,-0.169135,4.24306,7.36982,0.00850714,4.40664,-0.185617,8.36587,0.0256714,6.71691,-0.15966,6.21697,-0.141416,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.84099,-0.102047,-0.150809,4.39883,7.36374,0.00876319,4.44592,-0.188271,8.48611,0.0194608,6.54416,-0.152695,6.06454,-0.133869,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,6.51316,-0.0859143,-0.159519,5.1275,7.36978,0.00854165,4.40164,-0.186162,8.3574,0.0266185,6.71365,-0.159912,6.17752,-0.139883,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.821702,0.0658997,0.0610417,6.0484,0.0199458,0.00113016,0.324693,0.0179145,0.26597,0.0148832,0.15256,0.00699251,0.214679,0.0101002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5.1112,-0.100537,-0.176166,6.75029,7.44232,0.00662571,3.42529,-0.124913,5.39847,-0.000215854,7.08012,0.0800878,5.71004,-0.086311,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.74909,-0.102883,-0.190768,8.56985,7.44585,0.00621834,3.36494,-0.112732,5.38596,-0.00108796,7.16523,0.0659097,5.73733,-0.0898135,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.71909,-0.0908316,-0.182747,6.63895,7.44279,0.00650156,3.34901,-0.111386,5.3698,-0.000605461,7.08584,0.0689693,5.7054,-0.0911149,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.38095,0.0597857,0.077646,10.2651,0.0196669,0.00318583,0.391982,0.0650234,0.449673,0.0625106,0.370833,0.0609527,0.355927,0.0529103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5.20681,-0.0390294,-0.167988,7.1647,7.41876,0.00573756,4.49756,-0.178818,6.84486,0.0485903,7.65737,-0.0607789,4.77863,-0.0277943,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.25025,-0.0515584,-0.180462,7.25866,7.41611,0.00592612,4.50693,-0.179309,6.78834,0.0499002,7.64371,-0.0578116,4.7726,-0.0257084,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.91517,-0.0351023,-0.16229,8.93245,7.41475,0.00630817,4.45479,-0.17102,6.78526,0.0526212,7.56844,-0.0552045,4.72868,-0.0293062,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.31952,0.0639888,0.0613012,5.92441,0.021831,0.00324747,0.381478,0.0549098,0.436311,0.0538182,0.298748,0.0427363,0.277111,0.0364918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5.34217,-0.272324,-0.073288,27.3471,7.43555,0.00897084,4.66737,-0.267168,4.69463,0.127598,7.31407,-0.0470092,4.4949,-0.0961113,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.31418,-0.240768,-0.089989,32.7328,7.43361,0.00926405,4.63632,-0.258023,4.71253,0.122614,7.36566,-0.0570133,4.52941,-0.102273,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.10935,-0.24489,-0.0872892,28.3139,7.43468,0.00905503,4.6309,-0.258819,4.69122,0.123997,7.36965,-0.0626136,4.4748,-0.101194,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.879844,0.0312114,0.0173962,8.42372,0.0216174,0.00339447,0.342076,0.0620257,0.440972,0.0561814,0.321036,0.0539715,0.281613,0.0490946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4.60523,-0.102,-0.219746,12.4581,7.40522,0.00473665,4.43951,-0.257794,4.33211,0.0265924,7.51905,-0.113062,5.98639,-0.0848895,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.91577,-0.11162,-0.238669,17.0027,7.41327,0.00362754,4.39025,-0.253333,4.30222,0.026359,7.43232,-0.106749,5.99922,-0.084131,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,2.32033,-0.121426,-0.24287,23.1534,7.40757,0.00440064,4.40285,-0.255079,4.3546,0.0229114,7.51892,-0.116963,6.01116,-0.0920658,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.60971,0.0471809,0.0662663,11.316,0.0210797,0.00224525,0.355669,0.0344618,0.393899,0.0422371,0.252034,0.0285865,0.352035,0.0375365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4.61616,-0.115733,-0.133806,4.56505,7.38296,0.00282,3.73197,-0.175024,6.06596,0.015496,7.02192,-0.0429942,5.14348,-0.0846347,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.67601,-0.110731,-0.132688,4.3179,7.38399,0.00243915,3.75674,-0.175734,6.08356,0.0130551,7.02563,-0.0312758,5.08168,-0.0690261,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.25648,-0.118061,-0.132838,3.75795,7.38581,0.00257885,3.758,-0.172217,6.05252,0.0129263,6.96149,-0.0409017,5.06707,-0.0823218,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.920304,0.080907,0.0689622,3.92807,0.0263038,0.00524584,0.438547,0.142756,0.645694,0.0879347,0.448624,0.0928714,0.413654,0.0893644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6.38407,-0.0694966,-0.151724,3.9899,7.44703,0.00571744,4.47761,-0.212072,5.11553,0.144458,6.94495,-0.0910548,4.63673,-0.108923,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.9572,-0.0684674,-0.150027,5.67486,7.43368,0.00668545,4.34515,-0.202015,5.06942,0.146746,7.18873,-0.109791,4.65484,-0.109458,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.22493,-0.0312153,-0.133878,5.29333,7.4403,0.00618475,4.43288,-0.209213,5.0883,0.145211,6.97892,-0.0949078,4.60815,-0.108403,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.977118,0.0743943,0.0498505,4.41642,0.0167076,0.00155566,0.335924,0.0311675,0.399394,0.0292564,0.260895,0.019866,0.247866,0.0163444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6.57811,-0.161923,-0.105256,7.61381,7.37694,-0.000413635,3.05763,-0.325512,6.45246,0.000329343,7.28238,-0.100478,6.00197,0.0061313,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.7024,-0.164593,-0.102893,6.05685,7.37471,-0.000370996,2.98379,-0.318753,6.46022,7.41071e-05,7.40944,-0.108747,5.98102,0.0100286,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,7.45829,-0.158565,-0.0754183,11.3324,7.37765,-0.000508808,2.98532,-0.31935,6.47439,7.05841e-05,7.28642,-0.102013,5.98398,0.0049703,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.30222,0.0703789,0.0650635,4.48844,0.0169003,0.00115754,0.314282,0.0247511,0.436496,0.0285129,0.28597,0.0193751,0.322303,0.0284369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
