rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
2,227,-0.645098380871582,-0.0463675868368852,0.443876361501075,-0.0731598445960346,0.14727042110059,-0.0129734654699807,2.25905149116724,-0.0615314328909903,0,0,0,0,0,0,0,0,0,0,0,0,3
3,227,-2.13998575964718,-0.115982956103733,-0.0734672514709054,0.013200628741062,0.113715385195836,0.0213346083875205,0.0817479399961201,0.0201971745923955,0,0,0,0,0,0,0,0,0,0,0,0,3
1,228,0.0438432816302905,-0.00327124217206357,-1.0358191056592,-0.246944668244261,-0.00948219643598769,0.0033582958571771,0.647732676824333,0.0246731658963968,0,0,0,0,0,0,0,0,0,0,0,0,3
2,228,-0.0476884726800106,0.0494623600079935,-2.06999289882612,-0.0776293359100833,-0.373086088884451,0.0438213330920565,0.948776909188538,0.0214827277868097,0,0,0,0,0,0,0,0,0,0,0,0,3
3,228,-3.35958697596656,-0.0917020991728993,-0.575410570990128,-0.0885976038355998,-0.425824754366285,0.000971008124887471,1.42566229791993,0.0655920178336037,0,0,0,0,0,0,0,0,0,0,0,0,3
1,229,-0.639148613444222,-0.0700454136868398,1.60661190501363,-0.0322785459467956,0.0321795858237266,-0.00233480405131493,-2.42370359896449,-0.0685841661142052,0,0,0,0,0,0,0,0,0,0,0,0,2
2,229,1.46838319911242,-0.0795754892904295,0.0939356800885838,-0.131723246097699,-0.289996993909887,-0.00925642173447983,-0.608975269343247,0.143963088599058,0,0,0,0,0,0,0,0,0,0,0,0,2
3,229,-0.875888411639843,0.0458487766035243,1.28803884191352,0.186965594916336,-0.280980369611713,-0.00319355674670365,1.4496379763777,0.0991505798493545,0,0,0,0,0,0,0,0,0,0,0,0,2
1,230,-0.950740837827072,-0.0132615397237197,-1.69339207980451,0.10140215529745,0.0999408146300267,-0.0079325682848255,-2.21636246528391,0.186821696552827,0,0,0,0,0,0,0,0,0,0,0,0,1
2,230,-1.25334680562495,-0.0351053265713498,-2.37854408196559,0.134465140252232,0.349430413833555,0.000915236035375536,0.00587726932305088,-0.109887629333087,0,0,0,0,0,0,0,0,0,0,0,0,1
3,230,-1.94613976146986,0.0420031379948342,-1.80560323858245,0.0870466967481763,0.627739761771205,0.000787893969178013,-1.02938741255277,-0.0321433850796421,0,0,0,0,0,0,0,0,0,0,0,0,1
1,231,1.4016498018658,-0.16928465454233,-1.05967606744895,0.0652342439318743,-0.42925158122877,0.0244088303794402,0.472477482993071,-0.0772467844926939,0,0,0,0,0,0,0,0,0,0,0,0,10
2,231,0.948098761866491,-0.187313441844673,-0.507108352187092,-0.0885528252666844,-0.0163085618848635,-0.00768456204247586,2.57600053311602,-0.155890163609844,0,0,0,0,0,0,0,0,0,0,0,0,10
3,231,2.04826352576107,-0.0798638048791755,-0.294421658337877,-0.131329177346539,-0.197915049401575,-0.00251063106335527,0.869834495675121,0.0426461631559326,0,0,0,0,0,0,0,0,0,0,0,0,10
1,232,0.478233511386148,0.119298123499293,2.98119357596358,0.0522052106280136,-0.0252994777533555,0.0214253039174436,-0.485024530140805,0.0480108371125915,0,0,0,0,0,0,0,0,0,0,0,0,1
2,232,0.628537146532228,0.0252609484092982,3.4359492926641,0.0509487156699028,-0.319925283815072,0.018517457208173,-1.93337873327987,-0.0264593470336399,0,0,0,0,0,0,0,0,0,0,0,0,1
3,232,0.163424982268959,0.197372601876785,2.75681269169192,0.0681971208675105,0.139580059980859,-0.0143409534558877,1.49238563263491,-0.08908575189813,0,0,0,0,0,0,0,0,0,0,0,0,1
1,233,0.835833201766849,-0.0299415321541941,0.754143348485986,-0.0736911073148932,0.250622008536851,-0.0217925232364266,-0.323378543628394,-0.0473781875165425,0,0,0,0,0,0,0,0,0,0,0,0,2
2,233,-0.0303967017497815,-0.191985099374221,0.963601082742144,0.0185650854401811,0.155814733174248,0.00155436506539078,3.68229669761187,-0.0767353211263994,0,0,0,0,0,0,0,0,0,0,0,0,2
3,233,-0.944756040366547,0.0335188223834739,0.408950242463382,0.111352115281135,-0.0723830282863807,0.0238054986409649,-2.74168642874946,0.0875004267677129,0,0,0,0,0,0,0,0,0,0,0,0,2
1,234,-0.925845011613529,-0.0363669319720785,0.275896030373122,-0.193835633989351,-0.135207942615729,0.0238744964990814,1.25653582787052,0.00452300039152538,0,0,0,0,0,0,0,0,0,0,0,0,6
2,234,1.4571247063115,-0.0461560539459146,0.772682566815861,-0.145281171127821,-0.532827957708966,-0.000227897088392149,-1.96089566654572,0.0301478746674474,0,0,0,0,0,0,0,0,0,0,0,0,6
3,234,0.438451032878506,-0.0799775823118221,0.276870215138994,-0.00145837697853626,0.104986412140581,0.00730101532963169,3.01471931757841,0.00250934977746368,0,0,0,0,0,0,0,0,0,0,0,0,6
1,235,-0.360914948524438,-0.152068408483604,-0.0447981722062911,-0.17618405254856,-0.243867739867329,-0.0305303212416834,-0.184885544525372,-0.0247030358556982,0,0,0,0,0,0,0,0,0,0,0,0,1
2,235,-0.167066592742675,-0.0203602933865629,1.11000136843862,-0.276195012793452,-0.334424029358488,0.00686130374699178,-1.48645127906649,0.0730279796439842,0,0,0,0,0,0,0,0,0,0,0,0,1
3,235,1.55436267641621,-0.0931789542474887,0.708415112221132,-0.101096944657641,-0.273415993519468,-0.019310190806821,1.95480113407972,0.0363479892359421,0,0,0,0,0,0,0,0,0,0,0,0,1
1,236,-0.113535085500812,-0.0720434247874912,0.433756827912502,0.241029775122571,0.0317403283913658,0.0120119504367582,-0.590490856836894,-0.0744884901394347,0,0,0,0,0,0,0,0,0,0,0,0,4
2,236,0.956887595911739,-0.107528643025091,-0.115216968743073,0.0305546547543583,0.132362371414072,0.0108109157728559,2.05753702844549,0.00615760413246752,0,0,0,0,0,0,0,0,0,0,0,0,4
3,236,-0.321517876805334,0.010715508285276,0.654535004494194,0.0236039491740588,-0.128794576889772,0.00345047894239709,-0.163467010482407,-0.0546994676491987,0,0,0,0,0,0,0,0,0,0,0,0,4
1,237,-2.03799910849225,-0.0339156704343887,-0.0536834452372457,0.265930362467872,0.333522621839949,0.000614874971781303,4.41279161610844,-0.0552873586681157,0,0,0,0,0,0,0,0,0,0,0,0,0
2,237,-2.30472717223657,-0.221208903845624,0.280242001596647,0.0137724247561004,-0.198476866808982,0.000573860447759315,-1.42191936592445,-0.0379691215683823,0,0,0,0,0,0,0,0,0,0,0,0,0
3,237,-1.32499910673937,0.0297593661768196,-0.0338679242820925,-0.087403981561362,-0.141607509379019,0.00679348981065289,-1.71007659316606,0.0841286280859686,0,0,0,0,0,0,0,0,0,0,0,0,0
1,238,-1.50172926225785,-0.11181992350723,1.37199418389879,0.0790043563286213,-0.0895416519712802,-0.0241715870715348,1.23827944957827,-0.126777424836166,0,0,0,0,0,0,0,0,0,0,0,0,7
2,238,-1.49114939559303,-0.119152215555642,1.36465907968846,0.299443978235766,-0.174582091681215,-0.00677901846684917,-0.165639636271678,0.0246318664360814,0,0,0,0,0,0,0,0,0,0,0,0,7
3,238,-1.01900014073627,-0.012971697150748,1.87609803761164,0.14955441400392,0.226076878782338,0.00814898055885419,-1.14543179909866,0.0415481629731456,0,0,0,0,0,0,0,0,0,0,0,0,7
1,239,0.444664873924204,-0.0687698871995824,0.0283170047833234,-0.108773963024737,-0.518977618806604,-0.0166627133183615,-2.27204607472383,0.0617835691626968,0,0,0,0,0,0,0,0,0,0,0,0,10
2,239,1.43313046913547,0.0276319351092767,-0.450301172418873,-0.183658414772113,-0.108302651003347,-0.0227350922737862,-1.48384501371999,-0.0651281696363154,0,0,0,0,0,0,0,0,0,0,0,0,10
3,239,0.480898947059268,0.0139208610062044,-0.513981623560106,-0.0554165326122009,0.208026278075112,-0.010903287921099,-0.0161922070069238,0.0277192385675704,0,0,0,0,0,0,0,0,0,0,0,0,10
1,240,-0.675585033375289,0.0401936894035529,0.863065279959644,0.0214715664256042,-0.114870453605783,-0.00327046329337031,2.39123891365062,-0.0751325074500589,0,0,0,0,0,0,0,0,0,0,0,0,12
2,240,-0.524971596462344,0.0534484567159882,1.10973984932745,0.00424461234836018,-0.361667298635172,0.00492135174801547,1.92582857011439,0.000406284041150239,0,0,0,0,0,0,0,0,0,0,0,0,12
3,240,-0.659796600801651,0.0491182822627582,0.0605401759857225,0.0754294782945278,-0.155864449428751,0.00415469716846075,0.300833222055743,-0.0212277101324535,0,0,0,0,0,0,0,0,0,0,0,0,12
1,241,1.73035850383486,0.0354346893012603,0.462225049512104,0.363955602181987,-0.066704470660178,0.000909995166866224,-2.59769521197056,-0.127587226172786,0,0,0,0,0,0,0,0,0,0,0,0,10
2,241,1.90676772666173,-0.115333623630168,-0.321951545487762,-0.0042573218956547,0.0949260097961631,0.0156463915724455,-1.51410265597814,-0.0215023100026226,0,0,0,0,0,0,0,0,0,0,0,0,10
3,241,1.36118286390209,-0.0209431832393786,0.443457487755196,0.150981662267412,-0.286159370995816,-0.0160661287857227,-2.18138364445045,0.0694052258269997,0,0,0,0,0,0,0,0,0,0,0,0,10
1,242,-0.274376905932383,-0.0416436928302093,-0.857081390876026,-0.0442130491742531,-0.0584427426211223,-0.0252476669462274,1.42708492591505,0.0801728571863078,0,0,0,0,0,0,0,0,0,0,0,0,4
2,242,-0.373029202533196,0.177024644164526,-2.46068682458378,-0.13557755581827,-0.10734749326557,-0.00868974921707302,2.18371011502045,-0.0752479424883843,0,0,0,0,0,0,0,0,0,0,0,0,4
3,242,0.506265034850258,-0.137189406525332,-0.815509598366244,0.0823666272850536,-0.0277163253680017,-0.0216878408202211,0.232445608399402,0.0891751182116418,0,0,0,0,0,0,0,0,0,0,0,0,4
1,243,0.467206316974668,-0.006338634436763,0.413577583288581,-0.0713672831995752,-0.46630074250153,-0.00944589266744651,1.06561803215541,0.170414128261463,0,0,0,0,0,0,0,0,0,0,0,0,7
2,243,-2.75729718217686,-0.0740438574069437,0.631668817230568,-0.0175207474241104,0.0162191597531827,-0.0116212984212776,-1.25180524694977,0.0137137583038616,0,0,0,0,0,0,0,0,0,0,0,0,7
3,243,0.0869246149272236,0.00256167906059091,1.47608344958477,-0.239986677862853,-0.152652581466838,0.00521481615665288,-1.02606671818327,0.144561612092949,0,0,0,0,0,0,0,0,0,0,0,0,7
1,244,-2.48480994038196,-0.00969280133876231,0.209323578706322,0.113413049574967,-0.14105338958021,0.00644711786257764,3.57009055586038,0.0394287370253677,0,0,0,0,0,0,0,0,0,0,0,0,7
2,244,0.813774299007329,0.088227104243701,-1.10535106996163,0.06218971917654,-0.68928852933069,0.0064502521393239,3.21684572771238,-0.0677822773195288,0,0,0,0,0,0,0,0,0,0,0,0,7
3,244,-0.434831849898254,0.192325924797778,-1.13939359721824,-0.111253879688909,-0.618206453518627,0.00924108642313333,-2.29120772909422,-0.00455042775139851,0,0,0,0,0,0,0,0,0,0,0,0,7
1,245,1.93701251425646,-0.0196838129299414,-0.770100843061063,0.015372402619676,0.0294274269648582,0.00830430436467748,1.01077561635819,-0.101689408979295,0,0,0,0,0,0,0,0,0,0,0,0,2
2,245,-0.213864617305732,-0.0432947717339713,0.393720711909276,-0.0670513199974531,0.147645348116934,-0.0139223211065545,-2.25337784364646,-0.048896324536333,0,0,0,0,0,0,0,0,0,0,0,0,2
3,245,-0.666688396357968,0.0678928259422917,-0.0894003084645112,-0.0323901993660715,0.290216138984342,0.00612886549286039,1.31928809866199,0.197301251127518,0,0,0,0,0,0,0,0,0,0,0,0,2
1,246,1.74705000044527,0.108889085470018,0.391525257942051,-0.0849936754585889,-0.307886374944823,0.00603561712918171,1.47353336151387,0.0815489778403406,0,0,0,0,0,0,0,0,0,0,0,0,6
2,246,-0.257320404691945,-0.0619351893672892,0.437423693748811,-0.127071325254702,-0.188153994941263,0.00962216658215905,-2.75923754356776,0.127380350759928,0,0,0,0,0,0,0,0,0,0,0,0,6
3,246,0.287116861358686,0.165461678683997,-0.280257465021858,-0.0196816778544572,-0.0527417858878652,0.0195875557869331,-1.06790659466003,0.0547730631259363,0,0,0,0,0,0,0,0,0,0,0,0,6
1,247,-1.25088848720614,0.062097110951882,1.41018330691478,-0.211290180158311,0.157515560298331,0.0364446708612332,0.738627964556841,0.187965243288698,0,0,0,0,0,0,0,0,0,0,0,0,5
2,247,-2.61944081133679,-0.0282400363401885,1.23640714998011,-0.258995543740863,0.158679777935308,-0.00915968916789068,0.477106529116881,0.0486644827615858,0,0,0,0,0,0,0,0,0,0,0,0,5
3,247,-1.38012496918068,-0.0695873151627628,1.01431200882047,-0.0807685301376326,0.306341230033217,0.0121160525122034,-1.58573730222753,0.0383620040784529,0,0,0,0,0,0,0,0,0,0,0,0,5
1,248,-0.968534462695475,-0.174280665546473,-0.691327918677456,0.0408120641760247,-0.0613612826705801,0.0223994171776372,-4.41682809036473,0.0456085363090895,0,0,0,0,0,0,0,0,0,0,0,0,4
2,248,-0.778972203958555,0.00699167778174379,-0.166830255246128,0.107279519053941,0.158962147862545,-0.00626817382054058,1.61459689205036,-0.0127050142367645,0,0,0,0,0,0,0,0,0,0,0,0,4
3,248,-0.320576940924725,-0.133199539474589,-0.760344848407413,0.0812657060699027,0.138612699447357,0.00607806527352342,-1.87665685076699,-0.00678865991357365,0,0,0,0,0,0,0,0,0,0,0,0,4
1,249,0.00284536860165918,0.10052501051801,-1.85675728250749,-0.0275200884719694,0.272967040865788,-0.0315777612315172,0.0501999619566931,0.0653481269034905,0,0,0,0,0,0,0,0,0,0,0,0,2
2,249,1.64388323472051,-0.182533452869518,-2.20130826144097,-0.126629495990938,-0.0694033238582152,-0.0160510632889858,2.10873523785345,-0.0885959776263421,0,0,0,0,0,0,0,0,0,0,0,0,2
3,249,-1.25441798232431,0.126108668345076,-2.14266663165145,-0.257733998727018,0.194489971200396,0.00718440171116427,0.453143576378935,0.0686883640071789,0,0,0,0,0,0,0,0,0,0,0,0,2
1,250,1.70212538383877,-0.0493047802528101,-0.565814463566834,0.416093898312338,0.239527673036725,0.00619992433427972,-5.83421810945319,-0.0200402190695751,0,0,0,0,0,0,0,0,0,0,0,0,12
2,250,1.27569499024477,0.0608191268850597,-0.323956474922967,0.035296780764081,0.241690842665538,0.0183418534417106,-3.59251490275632,-0.0802577478489873,0,0,0,0,0,0,0,0,0,0,0,0,12
3,250,1.61863912736201,-0.00735107758601745,0.109337285995079,0.195288236789154,0.244295942421832,-0.0206399624890052,-5.70259511252181,-0.0601337971772371,0,0,0,0,0,0,0,0,0,0,0,0,12
1,251,0.907539661137823,0.0909912216328784,0.998947215643357,-0.194087779817221,0.06510867178695,0.0222627085699051,-1.83730898368755,0.136967760371099,0,0,0,0,0,0,0,0,0,0,0,0,12
2,251,0.901406209025289,0.120440001018626,0.189452574472862,0.211426699267665,-0.0676678455170991,0.00699639673397899,-1.32140907005228,0.0498272610416165,0,0,0,0,0,0,0,0,0,0,0,0,12
3,251,0.219774112032789,-0.00078258692217921,0.158937701641453,0.255982735504631,0.087051095783206,0.000743921884975369,-4.15060009921017,0.145736740909643,0,0,0,0,0,0,0,0,0,0,0,0,12
1,252,0.039230832979424,-0.077946498925048,1.23936036566263,-0.366618056555469,-0.327613465925976,0.0116745329275307,-0.0172672704775891,-0.0261672573998148,0,0,0,0,0,0,0,0,0,0,0,0,0
2,252,-1.20255074771069,0.0126064436291435,0.783142526196347,-0.278156524699331,0.182124045322413,-0.00342925358683266,0.14986815803411,0.1030272002176,0,0,0,0,0,0,0,0,0,0,0,0,0
3,252,0.529807187093878,0.133133850958393,0.782437010132667,-0.289825352405888,-0.120462379087514,0.00295168333692774,-1.1176865720373,-0.0123038873925869,0,0,0,0,0,0,0,0,0,0,0,0,0
1,253,-1.16868320717313,-0.0740290466406585,-0.648244177789639,0.285317712645858,0.205483094813284,0.0526485872558111,-1.84878074979062,0.0803038367864351,0,0,0,0,0,0,0,0,0,0,0,0,5
2,253,-1.19524954849775,-0.0182373491478034,-1.47061489245043,0.19291167277001,-0.0270566164762647,0.00833424154190789,5.09853082770631,0.0204425498798554,0,0,0,0,0,0,0,0,0,0,0,0,5
3,253,-1.03096779246332,0.134274705118902,-1.12315806547653,0.159770833869641,-0.0454604819028281,0.00520303298572266,-0.562507366861652,0.065061164352228,0,0,0,0,0,0,0,0,0,0,0,0,5
1,254,0.358719075633448,0.220050583064343,-0.304500564509898,0.0114491655943571,-0.260007680882413,-0.00595626583402218,-2.19043468494762,0.0231997676815792,0,0,0,0,0,0,0,0,0,0,0,0,12
2,254,0.501417047117425,0.0157529609557037,0.230006472852629,-0.191652982368481,0.409516946675885,0.0150371211086389,-0.751112532280686,-0.098085386765507,0,0,0,0,0,0,0,0,0,0,0,0,12
3,254,1.14259286713232,0.197174736817538,0.101000972091168,-0.0163371657344568,-0.323545345710511,-0.00717489944440733,-2.3798683617278,-0.066824309120048,0,0,0,0,0,0,0,0,0,0,0,0,12
1,255,0.628065894490798,-0.00848319941018794,1.02122840590055,0.197106786777667,0.517395326557924,-0.00565899021993848,0.0698757569325181,0.11234866438728,0,0,0,0,0,0,0,0,0,0,0,0,4
2,255,-0.113894674394058,0.063570170405641,0.16200693531573,0.243475267747135,0.273097579558072,-0.0103828424015358,2.90749616705644,-0.0648314492992187,0,0,0,0,0,0,0,0,0,0,0,0,4
3,255,1.05039808589796,-0.0119887970736964,0.113787546122889,0.240395536279073,0.304492235788987,-0.00799347883787319,-2.93507763494586,0.124777375410217,0,0,0,0,0,0,0,0,0,0,0,0,4
1,256,-1.35467255877335,0.0839953153483171,0.855490418460167,0.109292515501211,-0.325448899476839,-0.00337413524908543,-0.451938332039532,0.0266241981140364,0,0,0,0,0,0,0,0,0,0,0,0,9
2,256,-0.748909885147227,0.0507863161731125,0.501501752991826,0.0970410869220607,-0.272708169716855,-0.0180008867581704,-0.963505702328519,0.112252589028665,0,0,0,0,0,0,0,0,0,0,0,0,9
3,256,-1.12115705685967,0.0590890097942646,1.00319056997479,0.0447623110339843,0.0331835439395576,-0.031194251008054,0.527460452845602,-0.113575282802759,0,0,0,0,0,0,0,0,0,0,0,0,9
1,257,0.0340356495892182,-0.191976224205465,-0.366872644215347,-0.0720483735484684,0.173365614955308,-0.000861811863449431,1.40313520831627,0.0470632047345469,0,0,0,0,0,0,0,0,0,0,0,0,8
2,257,-0.236096749253498,-0.0424434651372951,-1.73272520277359,-0.197228451040208,-0.179226197275415,-0.00989950607361727,1.48505425983208,-0.0825577238142911,0,0,0,0,0,0,0,0,0,0,0,0,8
3,257,-0.671673906243093,0.119393525938711,-0.710970257029846,-0.224218426945916,-0.0640211784011404,-0.0172956733751922,1.92022451406625,0.0408688631713258,0,0,0,0,0,0,0,0,0,0,0,0,8
1,258,-0.147213534022783,-0.170358284896956,0.187414214366584,-0.0514296792562127,0.324894553956603,-0.0105626021211995,1.22434632198657,-0.130056110762601,0,0,0,0,0,0,0,0,0,0,0,0,12
2,258,-0.304374615328602,0.00292593197588863,0.701770804002919,-0.0839880965715618,-0.395526502385165,-0.0208961913007105,-2.36545582044518,-0.0130928217643478,0,0,0,0,0,0,0,0,0,0,0,0,12
3,258,-0.115898696003987,-0.164121045303761,-0.654864135992784,0.0155896961427293,-0.325752663294518,-0.0188052475881262,-3.72152434207301,0.206966940114057,0,0,0,0,0,0,0,0,0,0,0,0,12
1,259,-2.11545271574226,0.079516613153288,1.58247252379475,-0.111288438043217,0.307237620310673,0.0251458702606766,0.718217059385537,0.0869339906532734,0,0,0,0,0,0,0,0,0,0,0,0,11
2,259,-2.71298183200894,0.101331380310807,1.33839276625614,-0.0922092405226725,0.340160165167749,0.0292757874779553,2.73176309889617,-0.0727125850573714,0,0,0,0,0,0,0,0,0,0,0,0,11
3,259,-2.96799908330793,0.165423797769944,1.77598137779788,-0.101572515439781,0.369384719824347,0.0185721504955063,1.18146705492491,0.11071016223694,0,0,0,0,0,0,0,0,0,0,0,0,11
1,260,0.263814339292439,0.0119446447699662,-0.300314119039172,0.00872767939829822,0.0657152754727095,-0.0156027288485247,-1.68337181082913,-0.0504194412566887,0,0,0,0,0,0,0,0,0,0,0,0,7
2,260,0.555458471609058,0.113126541257706,-0.0355285491782995,-0.0119422662221107,-0.0360127584574501,-0.0149071474953465,0.840986630419991,0.00212014059857656,0,0,0,0,0,0,0,0,0,0,0,0,7
3,260,0.0377629348854756,-0.0276678610704296,-1.13116295272265,0.124992691748082,-0.00591794340186613,-0.00284067608579593,-2.68487980029958,-0.0271105452168707,0,0,0,0,0,0,0,0,0,0,0,0,7
1,261,0.971807020878252,-0.042411516929735,1.99037222916937,0.265068353852844,-0.138590922852049,0.0202276617702188,-2.54410746587212,-0.116052244397517,0,0,0,0,0,0,0,0,0,0,0,0,7
2,261,1.54703118288031,0.126137364706915,1.88153827700513,0.00143251002912012,-0.0482506347230789,0.00176238786231711,-2.81998704636717,0.102993673719378,0,0,0,0,0,0,0,0,0,0,0,0,7
3,261,0.630214334231889,0.2749486716506,0.807095914017764,-0.0308651308667688,0.164234808014524,-0.0015564382421235,-1.93322565993915,0.0716344347788524,0,0,0,0,0,0,0,0,0,0,0,0,7
1,262,2.14467592473646,-0.0763017065090761,1.40936837835155,-0.25329029514785,-0.485867468226788,-0.00163380287831575,3.56495027138318,0.0680827757064502,0,0,0,0,0,0,0,0,0,0,0,0,7
2,262,1.30817353637542,-0.101990494731071,2.10500846324016,0.114878066932032,-0.295382555442317,-0.00545476589805709,1.91297079065393,-0.122987068115781,0,0,0,0,0,0,0,0,0,0,0,0,7
3,262,0.448429873009088,-0.116827970764678,0.319369770439103,-0.00295413491163699,-0.0741854597086915,-0.00285752385429482,3.64416959091339,-0.0578871957246302,0,0,0,0,0,0,0,0,0,0,0,0,7
1,263,-1.2420985423749,-0.104266507837777,-1.53717398002551,-0.295922181577213,0.440294863732065,0.0053282978090939,-5.02561469881854,0.0777948754241133,0,0,0,0,0,0,0,0,0,0,0,0,8
2,263,-1.48812634412801,0.030942592070016,-2.27680404241266,-0.188951586421972,0.435141403834855,-0.0172156151907627,-5.78828947411165,-0.0750883131116765,0,0,0,0,0,0,0,0,0,0,0,0,8
3,263,-1.99912200986102,0.0198423446564395,-1.8634957456869,-0.22227987617246,-0.20522046209332,0.0138107587322566,-7.11965433390273,-0.00679759307690733,0,0,0,0,0,0,0,0,0,0,0,0,8
1,264,-1.58914413718128,-0.162168331471027,-0.102831234455833,-0.148595699083393,0.276284893141775,0.0382428425375697,1.85282691537847,-0.000159553098682857,0,0,0,0,0,0,0,0,0,0,0,0,6
2,264,-2.2369116391647,0.0868746366723463,-0.235982842809296,-0.136566963837,0.451174166268763,0.018199113769018,0.988302173423861,0.0535111494934231,0,0,0,0,0,0,0,0,0,0,0,0,6
3,264,-0.833419014304055,-0.0114030613966279,-0.884037431704382,-0.0474995378298352,0.529460956873247,-0.00170403071551068,-0.259550297138034,0.10178412833234,0,0,0,0,0,0,0,0,0,0,0,0,6
1,265,-1.0116692506673,0.0440550632877944,-0.886687709611398,0.0449602916034487,-0.302752760086553,-0.0373827909497001,3.09639493230803,0.00937319744581744,0,0,0,0,0,0,0,0,0,0,0,0,10
2,265,-1.24852203419649,0.0592765995257337,-1.16460604476863,0.145655301595753,-0.287744560477399,0.0272331009935358,2.72788793000755,0.0691744444405728,0,0,0,0,0,0,0,0,0,0,0,0,10
3,265,-1.91907596234681,-0.0159316952779874,-1.63552735065392,-0.122909951732569,0.0507089347576395,0.00816857771525329,1.54475595861533,0.024664895252702,0,0,0,0,0,0,0,0,0,0,0,0,10
1,266,0.533150877440454,0.0627991797259211,-0.237235097534545,-0.0991350468803087,-0.053678984064649,0.0296562936764512,0.0415195830066324,0.100247169416701,0,0,0,0,0,0,0,0,0,0,0,0,11
2,266,-0.439968445591535,-0.0143307371585555,-0.55371092143975,-0.101682279873672,0.0867201487262577,0.00725444763693225,0.0123260846940099,-0.059052389628908,0,0,0,0,0,0,0,0,0,0,0,0,11
3,266,-0.135043264276589,0.0789536190384661,-0.642951904332924,-0.109929937832009,0.326871427604817,0.0205802215333432,-0.31584942702969,0.0978905082648131,0,0,0,0,0,0,0,0,0,0,0,0,11
1,267,-0.642707491025223,-0.22348229809457,0.2522078730894,0.40534195749673,0.149813150626902,0.000111757677806752,-1.70427837662348,-0.244261444796065,0,0,0,0,0,0,0,0,0,0,0,0,9
2,267,0.121641330141292,0.0541143222063699,0.756357259325494,0.296060580406432,0.250386734232462,0.00104330027637984,-1.70640675375441,0.112756038019835,0,0,0,0,0,0,0,0,0,0,0,0,9
3,267,-0.0236149817348412,-0.0460572425892605,0.258628881356925,0.556069786935726,0.113943561888534,0.0122078882352049,-4.07054885997589,-0.152023272222094,0,0,0,0,0,0,0,0,0,0,0,0,9
1,268,-1.17355274364514,-0.0312557298325384,0.520449237994146,0.363994920400893,-0.187937639464393,-0.00859936483131265,-1.55982452196601,-0.00353138372087815,0,0,0,0,0,0,0,0,0,0,0,0,0
2,268,0.885486910068773,-0.111894784169687,1.37570014699128,-0.0608275160907872,-0.72531484030393,-0.0274423195179953,0.487496451485498,0.0664183749946313,0,0,0,0,0,0,0,0,0,0,0,0,0
3,268,1.28001423090773,-0.0449507949436976,1.39819952314381,0.106757636004357,-0.757376318209771,-0.000595548845869539,0.297069225857527,0.13430752985253,0,0,0,0,0,0,0,0,0,0,0,0,0
1,269,1.11869934385207,0.00634127561509407,-0.656223785611491,-0.0681578144920985,-0.0541479545577133,-0.0103658098563287,-3.44818411534233,-0.0758228841340793,0,0,0,0,0,0,0,0,0,0,0,0,12
2,269,-0.28057460030845,0.141428790484107,-1.29145011779687,-0.0273052765997235,0.249982835270647,-0.0129004774344593,-1.6607810450023,-0.0958323010856725,0,0,0,0,0,0,0,0,0,0,0,0,12
3,269,0.419397415864098,0.145926494051954,-0.74458330063328,-0.0475221948374149,-0.0449118815302691,-0.00272112649831055,0.198406738609265,-0.00932928671033735,0,0,0,0,0,0,0,0,0,0,0,0,12
1,270,-0.272403282422355,-0.023725101456205,-0.217043426003519,-0.113979431255543,0.0364695930162133,-0.0113283138782693,1.16228475838,-0.0544465954811631,0,0,0,0,0,0,0,0,0,0,0,0,3
2,270,-0.604570933604498,-0.164234537299611,0.382145967808272,-0.121272851269579,-0.339739121095898,-0.0228304064918819,-2.86842254283988,0.0250060998370777,0,0,0,0,0,0,0,0,0,0,0,0,3
3,270,-0.388752790344346,0.0621125464070142,-0.206669940558577,-0.0277406510969281,0.352817827058671,-0.0111277755711537,-0.98324358798358,-0.088582078306651,0,0,0,0,0,0,0,0,0,0,0,0,3
1,271,-0.517731727536515,-0.052415853603507,0.879759925680837,0.346512242624973,-0.486422536280836,0.0131886454989825,1.93637904460438,-0.0878254249223385,0,0,0,0,0,0,0,0,0,0,0,0,6
2,271,0.0548587287665647,-0.0484340093148887,-0.123242987849592,0.0250242811292911,-0.379472052553475,-0.00984748986994644,-1.15018514727156,-0.0629858705821384,0,0,0,0,0,0,0,0,0,0,0,0,6
3,271,-1.49646732523839,0.0730214562101688,2.10247641578468,0.0825889721151425,-0.505957284686619,0.00160269648120852,-2.79606784481494,0.0652651718313742,0,0,0,0,0,0,0,0,0,0,0,0,6
1,272,0.876446423651197,0.0609236808311907,0.447297622452636,-0.259158326606872,-0.0147929623937646,0.0136935355830617,-4.07641684427328,-0.045223720526275,0,0,0,0,0,0,0,0,0,0,0,0,7
2,272,0.328100303012544,0.0519133439976804,0.85266243632964,-0.268987547691608,-0.235281250752883,-0.00516864176269021,-3.77228943948884,0.0309929668938678,0,0,0,0,0,0,0,0,0,0,0,0,7
