id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,b07_mean,b17_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha17_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,alpha27_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,b07_mode,b17_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha17_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,alpha27_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,b07_sd,b17_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha17_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd,alpha27_sd
77,4.23183,-0.123366,-0.156765,6.32994,7.43679,0.00309091,2.97485,-0.161788,6.92674,0.0157854,7.45818,-0.0342961,4.44433,-0.0820919,355.637,-4.29021,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.03059,-0.120045,-0.146943,5.92064,7.43785,0.00288595,2.93085,-0.148768,6.87933,0.0150694,7.54935,-0.0449555,4.52797,-0.0917762,344.785,-3.28403,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.57929,-0.122492,-0.157677,3.81754,7.43795,0.0030694,2.94158,-0.14306,6.95093,0.0162909,7.43971,-0.04094,4.39163,-0.0824113,331.121,-4.02122,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.044,0.0942898,0.0788354,6.22931,0.0319706,0.00565859,0.538456,0.132473,0.625629,0.0898289,0.424833,0.105126,0.430611,0.0835382,60.1608,4.91117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4.81876,-0.0943758,-0.16952,7.7949,7.39348,0.0032275,4.56613,-0.0781022,8.15715,0.0156125,6.37831,-0.0306194,6.11326,-0.086871,359.19,-3.56836,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.80951,-0.102897,-0.17066,7.98746,7.39137,0.00338435,4.57858,-0.0823534,8.14378,0.0116318,6.38473,-0.0423697,6.09626,-0.0904804,363.98,-4.152,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.10852,-0.109137,-0.162986,4.08918,7.39358,0.00300225,4.57466,-0.0730376,8.13423,0.0118483,6.29381,-0.040715,6.08101,-0.0830323,339.218,-4.04249,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.30457,0.09888,0.0686225,10.715,0.0300588,0.00583632,0.550555,0.130814,0.636689,0.093416,0.471957,0.0935825,0.454544,0.0930521,64.4453,5.47353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4.16385,-0.101499,-0.178634,5.18288,7.42291,0.00472993,3.44742,-0.282278,3.59959,-0.0681812,7.19725,-0.0765638,6.37129,-0.0236932,200.741,-8.54927,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.05313,-0.080629,-0.171656,5.07323,7.42493,0.00418195,3.48202,-0.280127,3.60333,-0.0756138,7.23845,-0.0821097,6.31032,-0.0227085,197.558,-7.43019,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.24108,-0.0603447,-0.165456,5.79309,7.41955,0.00530785,3.4315,-0.27639,3.60465,-0.0719214,7.17233,-0.082801,6.29945,-0.0244242,192.188,-8.71349,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.991619,0.0781446,0.0681742,4.81291,0.0226286,0.00409885,0.424816,0.0856593,0.441343,0.0739799,0.31947,0.0508234,0.34465,0.0566336,26.4491,3.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4.22479,-0.117878,-0.187114,5.04017,7.34641,0.000761678,5.01762,-0.327264,3.60837,-0.0194399,6.12413,-0.290456,5.28995,-0.0899655,298.932,-7.72926,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.31766,-0.110396,-0.165863,5.53895,7.34513,0.00089945,4.98777,-0.326919,3.42274,0.00661223,6.12308,-0.291971,5.2485,-0.0892521,294.687,-7.83392,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.01434,-0.0768328,-0.182692,7.00665,7.34384,0.00118342,5.00354,-0.324259,3.52708,-0.004235,6.15663,-0.298105,5.31002,-0.0990346,289.604,-8.16523,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.10975,0.0808086,0.0642676,5.29747,0.0210033,0.00294239,0.423814,0.0607038,0.422197,0.0565615,0.248349,0.027784,0.321176,0.0396314,27.7916,3.10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6.70111,-0.0329186,-0.191934,26.6246,7.44274,0.00593796,4.89928,-0.127315,8.69304,-0.0593587,6.87415,0.0473752,5.48381,-0.10964,479.056,-3.84723,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.73167,-0.0354017,-0.202234,22.1461,7.44642,0.00494294,4.98439,-0.156028,8.70554,-0.0547556,6.79114,0.0691801,5.47137,-0.113304,471.962,-3.89536,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.98455,-0.0305562,-0.197418,19.7015,7.44475,0.00534357,4.93535,-0.128582,8.66095,-0.046339,6.83555,0.0490655,5.42577,-0.107548,463.247,-3.86586,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.17813,0.0448598,0.0632949,12.0262,0.0234405,0.00437285,0.382025,0.0923471,0.43054,0.0789639,0.3214,0.0670999,0.32859,0.0650803,46.1681,4.97261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4.08661,-0.102283,-0.186902,5.67744,7.42605,0.00694713,3.89771,-0.196084,2.44987,-0.00237759,8.52948,0.108892,5.03541,-0.292923,324.963,-4.43402,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.07135,-0.105482,-0.193454,5.55095,7.42526,0.00717008,3.96023,-0.213905,2.51755,-0.0106338,8.49913,0.115174,4.98175,-0.285424,315.953,-2.81482,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.50761,-0.0776253,-0.19783,9.14758,7.42293,0.00752312,3.95244,-0.20861,2.46097,-0.00552647,8.42732,0.116331,5.01126,-0.293512,316.077,-4.51355,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.09352,0.0742537,0.0733108,5.14845,0.0213012,0.0028991,0.414501,0.0638676,0.413373,0.0539488,0.372594,0.0524065,0.259672,0.0271675,38.3951,4.31733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5.88044,-0.137048,-0.19266,4.74105,7.3728,0.00517587,2.39141,-0.420595,8.13515,0.0842876,7.21963,-0.139646,5.14954,-0.151484,311.062,-8.45922,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.66145,-0.11733,-0.184952,6.33805,7.37183,0.00534111,2.41935,-0.420429,8.34643,0.0683737,7.16656,-0.136183,5.00302,-0.144503,317.073,-8.73049,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.47938,-0.109259,-0.187659,5.28977,7.36701,0.00558028,2.34855,-0.417095,8.21784,0.0793604,7.23628,-0.141053,5.18158,-0.153744,308.566,-8.5356,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.624664,0.0647716,0.0815091,8.6485,0.0159059,0.000973936,0.309875,0.0178034,0.402412,0.0253483,0.259161,0.0130591,0.211518,0.0107079,25.7072,1.1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4.5013,-0.215981,-0.0967414,10.7416,7.42626,7.2916e-05,5.60723,0.0372637,4.37411,0.030352,6.84523,0.0163684,4.72817,-0.0460896,383.7,-2.9681,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.559,-0.207506,-0.0946449,10.9935,7.42181,0.000798767,5.5352,0.0547554,4.48503,-0.00819679,6.85552,0.0264324,4.76142,-0.0735371,389.645,-3.15759,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.57999,-0.200851,-0.0898145,13.8104,7.42348,0.000760687,5.59182,0.0436388,4.46128,-0.00639945,6.77433,0.0397527,4.66082,-0.0589834,368.347,-3.40817,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.872013,0.0761112,0.0657464,10.7349,0.0205739,0.0051326,0.401758,0.12351,0.459314,0.0852093,0.390116,0.0949687,0.357166,0.0822676,61.3024,5.36603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6.09391,-0.14039,-0.156656,3.46708,7.40529,0.00717772,4.29499,-0.163017,5.20156,0.075046,7.18317,-0.0310447,5.3572,-0.00483308,385.205,-4.11761,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.22987,-0.132193,-0.146782,3.67926,7.4009,0.00782187,4.32156,-0.170903,5.13192,0.0801817,7.16925,-0.033464,5.29782,0.00248546,388.442,-4.78303,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.82824,-0.123648,-0.157428,3.80522,7.40581,0.0071173,4.24941,-0.156945,5.19803,0.0726713,7.17825,-0.0377931,5.26463,0.00173396,378.812,-4.66383,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.761578,0.0831112,0.0706562,3.80986,0.0233974,0.00294352,0.365771,0.0549359,0.433459,0.0557421,0.329354,0.0486264,0.313938,0.0435165,40.7319,3.57569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4.85798,-0.114263,-0.17989,4.29386,7.43428,0.00833144,4.52771,-0.151706,5.35155,0.0927859,6.29258,0.0116611,5.69669,-0.00419211,263.186,-3.31661,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.79919,-0.110906,-0.187675,3.95404,7.43589,0.00800554,4.56796,-0.164173,5.48188,0.0907056,6.25066,0.0256922,5.72498,-0.00566494,261.438,-3.20046,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.11342,-0.0964268,-0.183629,5.5566,7.43388,0.00844264,4.58229,-0.162405,5.39718,0.0955221,6.23208,0.0144948,5.65811,-0.00637553,250.885,-3.21723,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.946711,0.0829027,0.0760063,4.00911,0.0204161,0.00351063,0.384514,0.0812958,0.43721,0.0651679,0.370071,0.0595436,0.35592,0.0574322,37.3624,4.35596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,5.86515,-0.0921272,-0.216818,7.83563,7.38403,0.00657322,6.80312,-0.246675,4.28867,0.0126194,6.1785,-0.161372,4.78043,-0.0904873,386.524,-2.92787,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.39784,-0.0824044,-0.218018,9.85634,7.38593,0.00651663,6.68629,-0.239389,4.16594,0.0169834,6.18223,-0.1614,4.95384,-0.0981434,373.928,-2.60953,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.02524,-0.0820188,-0.204807,11.0265,7.38699,0.00644101,6.80524,-0.246584,4.1675,0.0196161,6.24021,-0.164225,4.85191,-0.0948958,362.588,-2.07439,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.768251,0.0375648,0.0576435,5.48953,0.0148004,0.000748973,0.288836,0.0163553,0.441391,0.0260273,0.160024,0.00679875,0.279202,0.0113363,41.9768,2.05127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3.93742,-0.17213,-0.159713,3.70465,7.37671,0.00810317,4.58886,-0.257452,5.17563,0.101858,7.03924,-0.115005,4.78957,0.0387045,372.1,6.43839,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.96113,-0.155526,-0.139738,3.57174,7.36411,0.00875078,4.6689,-0.263867,4.98639,0.108946,7.15594,-0.121256,4.67709,0.0448065,392.422,5.18897,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.94509,-0.15512,-0.12776,4.38256,7.37518,0.00810043,4.65124,-0.261122,5.17707,0.101348,7.02264,-0.11545,4.66959,0.0432755,377.572,5.65926,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.438257,0.0664242,0.0582807,3.50083,0.0159211,0.00088151,0.290772,0.0168808,0.263459,0.014357,0.30849,0.015718,0.194079,0.0117182,47.8942,2.48024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4.11866,-0.139505,-0.150867,4.3732,7.41133,0.00353817,3.05085,-0.24357,5.01707,0.0313913,5.53197,-0.0653958,5.40344,-0.0606862,108.332,-8.41348,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.04709,-0.137667,-0.162943,3.76393,7.41447,0.0031321,2.98386,-0.225505,4.95211,0.0264146,5.52092,-0.0689031,5.44842,-0.0631374,110.362,-8.75995,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.81228,-0.140739,-0.14589,3.81597,7.41277,0.00360674,3.00228,-0.226746,4.99071,0.0327729,5.48723,-0.0622183,5.37391,-0.0739236,96.7682,-9.49737,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.804898,0.0829939,0.0782048,4.39895,0.0223194,0.00550753,0.426497,0.123684,0.51981,0.0894082,0.335031,0.0864237,0.369312,0.087613,25.3298,4.71249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5.52223,-0.0785415,-0.18552,5.40633,7.42163,0.00467023,4.4237,-0.109585,4.71508,0.0713037,7.19993,-0.0620283,5.59766,-0.0976729,349.046,-1.85851,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.27029,-0.0654932,-0.170084,6.53992,7.41938,0.00503145,4.42054,-0.11755,4.74738,0.0672238,7.21595,-0.0561531,5.56068,-0.0882034,348.861,-2.2664,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.57671,-0.0498984,-0.168127,6.67806,7.42219,0.0048984,4.46063,-0.118032,4.71406,0.0741181,7.15408,-0.0656146,5.54593,-0.0942019,334.903,-1.96764,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.04624,0.0711202,0.0689855,6.65995,0.020658,0.003951,0.390103,0.0799178,0.426847,0.0799494,0.343008,0.0731088,0.329387,0.06196,45.6045,4.50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5.48705,-0.141007,-0.169463,4.43659,7.33843,-0.00057013,5.08024,-0.0635855,3.32892,0.0163304,6.85369,-0.10218,3.91373,-0.102972,414.779,-3.92348,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.36803,-0.149028,-0.166751,3.71472,7.33607,9.75123e-05,5.10471,-0.0613801,3.27903,0.0334371,6.79077,-0.0905843,3.92921,-0.101669,410.073,-4.62571,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.12916,-0.134154,-0.150433,3.76191,7.33735,7.62217e-05,5.08312,-0.051218,3.28666,0.0326325,6.7884,-0.0953197,3.87937,-0.113616,396.432,-4.46746,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.814995,0.0916482,0.0687809,3.9623,0.0225307,0.00522822,0.418099,0.110342,0.480249,0.0839634,0.328087,0.092988,0.307083,0.0793906,54.3751,5.05839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7.49053,-0.160058,-0.171811,4.00534,7.34333,0.00106716,4.56784,0.0134014,5.88925,-0.01966,7.86495,0.100015,5.87637,0.0265714,261.433,0.414157,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,7.2052,-0.11812,-0.160112,3.75347,7.35294,0.000475788,4.61169,0.0101044,5.85063,-0.0155537,7.88575,0.0978824,5.97986,0.0206965,265.093,-0.00448909,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,7.49358,-0.155548,-0.135419,4.18936,7.34564,0.000969183,4.5811,0.0127333,5.91177,-0.0202462,7.83336,0.100323,5.90007,0.0235986,258.462,0.00447615,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.701487,0.0851114,0.062964,5.61611,0.0183534,0.00102001,0.329985,0.0212215,0.295711,0.0184818,0.36751,0.0238413,0.315226,0.018366,34.6415,1.62047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4.96349,-0.153904,-0.135284,3.63274,7.39404,0.00625949,3.8671,-0.201343,8.27698,0.0340427,6.43583,-0.0907379,4.82731,-0.13582,361.951,-3.38116,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.95076,-0.165126,-0.15316,5.02735,7.39551,0.00589027,3.84409,-0.197345,8.35187,0.0170607,6.30479,-0.0732754,4.74633,-0.12666,363.107,-3.00131,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.82939,-0.157019,-0.126735,4.45574,7.39457,0.00640296,3.87841,-0.205398,8.33035,0.021262,6.36599,-0.0870944,4.77526,-0.135125,351.94,-3.56695,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.900791,0.0911626,0.0670546,8.55785,0.0214379,0.00394201,0.415117,0.0856906,0.463958,0.0682223,0.318883,0.0524256,0.310562,0.0491205,46.0131,5.03574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
