id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_b05_mean,eta_b15_mean,eta_b06_mean,eta_b16_mean,eta_b07_mean,eta_b17_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha15_mean,eta_alpha16_mean,eta_alpha17_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_alpha25_mean,eta_alpha26_mean,eta_alpha27_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_b05_mode,eta_b15_mode,eta_b06_mode,eta_b16_mode,eta_b07_mode,eta_b17_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha15_mode,eta_alpha16_mode,eta_alpha17_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_alpha25_mode,eta_alpha26_mode,eta_alpha27_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_b05_sd,eta_b15_sd,eta_b06_sd,eta_b16_sd,eta_b07_sd,eta_b17_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha15_sd,eta_alpha16_sd,eta_alpha17_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd,eta_alpha25_sd,eta_alpha26_sd,eta_alpha27_sd
99,-2.07734,-0.0247749,-0.000311259,-0.499546,0.0111963,0.00622066,0.636382,0.195565,-0.654827,0.0544543,0.14098,0.0717652,-1.8628,-0.0117679,0.252712,-3.89108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99811,-0.0291101,0.0104171,-0.516232,0.00728563,0.00666431,0.73379,0.183205,-0.475039,0.031886,0.246614,0.0500138,-1.88583,-0.0107749,-1.67659,-3.38961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26893,-0.0185611,0.00338106,0.0022797,0.00714217,0.00676386,0.627736,0.197401,-0.610677,0.0481683,0.173611,0.0561778,-1.94295,-0.00783846,-12.2382,-3.88956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469639,0.0844106,0.078248,0.977567,0.0240579,0.00337335,0.380473,0.0485607,0.397179,0.0531764,0.38774,0.0467094,0.207925,0.0214114,39.7433,4.21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.949256,0.0291565,-0.0131674,-0.445207,-0.00427568,-0.00182368,0.326965,-0.040513,-1.13142,-0.105705,0.0925041,0.00176391,0.571161,0.0825179,-54.6568,-1.70269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920404,0.00667531,-0.0186966,-0.309456,-0.00182326,-0.00183077,0.421227,-0.0536043,-1.16009,-0.0976153,0.119768,-0.00217484,0.567421,0.0776001,-47.6198,-2.50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384017,0.0503,0.00201441,0.20393,-0.00423117,-0.00164341,0.366847,-0.047228,-1.10809,-0.106518,0.0386341,0.00519297,0.529371,0.0788762,-67.3529,-1.74113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83912,0.106411,0.0740009,0.844741,0.0221917,0.00363424,0.422539,0.0812455,0.487031,0.0714264,0.367572,0.060395,0.366057,0.0605569,36.785,3.86539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1.091,-0.00498025,-0.00111079,-0.223609,-0.00185123,0.000495533,-0.351695,-0.0102929,-0.0545753,6.48471e-05,-0.59754,-0.00382362,-0.775992,-0.0064959,40.8857,-0.188126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06913,-0.00455607,-0.0120782,-0.109395,0.000222863,-0.00017617,-0.333436,-0.0185568,-0.0771247,-0.0146436,-0.594335,-0.00695333,-0.708181,0.00294834,54.554,-0.106966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76011,0.00755097,-0.00441933,0.0511373,0.00105558,0.000119439,-0.322195,-0.014878,-0.0541104,-0.0140454,-0.60599,-0.000194528,-0.854035,-0.000735012,31.4036,0.000659303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871317,0.0914527,0.0751911,0.857986,0.0274703,0.00533912,0.434468,0.145007,0.594105,0.0923723,0.500502,0.103795,0.451377,0.0919348,68.0631,5.32892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0.159561,-0.00196787,0.00398469,0.174632,-0.022175,-0.000370362,-1.23882,-0.00835439,0.479627,-0.00261899,-0.297794,-0.00958655,-0.138518,-0.000765437,-24.0793,0.301151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207287,-0.00496604,0.00276669,-0.0486365,-0.0186425,0.000760785,-1.2479,-0.032541,0.457525,-0.0200748,-0.33885,0.0117467,-0.183586,-0.010851,-24.7763,0.314974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233613,-0.00526677,0.000188201,-0.0209673,-0.0209785,0.000271086,-1.20062,-0.00691106,0.460237,-0.0045365,-0.399908,-0.00125506,-0.229881,0.000874212,-46.1232,-0.116308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05055,0.101101,0.0738896,0.998467,0.0351979,0.00564423,0.549592,0.146258,0.635081,0.0915583,0.444373,0.105321,0.446259,0.0930744,62.6453,5.21513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1.18057,-0.0310032,0.0116472,-0.29065,0.0639835,0.00623581,-1.60357,-0.133937,0.656147,0.0121913,0.649938,0.0126507,0.203696,0.00467058,-15.2217,0.337725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18991,-0.0472196,0.00826066,-0.185495,0.065524,0.0061853,-1.60712,-0.136533,0.711312,0.0115141,0.626151,0.0122292,0.236547,0.000789257,-20.5079,0.80737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1384,-0.0447547,0.0373331,0.287604,0.0660474,0.00600644,-1.56369,-0.142826,0.670714,0.0108085,0.601169,0.016034,0.1621,0.00162268,-27.8319,0.32846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738168,0.0759704,0.0707363,0.88374,0.022456,0.0042084,0.408573,0.0787357,0.433097,0.0823664,0.332549,0.0687852,0.384149,0.0769748,38.5539,4.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-0.504378,-0.00484529,-0.00111498,-0.245267,0.0151758,-0.00133714,-1.40452,-0.0855355,0.896678,0.014831,0.145205,0.00788384,-0.977787,-0.00123215,-27.8899,-0.492057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552642,-0.00530606,0.0151089,-0.391498,0.0142777,-0.00154082,-1.32707,-0.103974,0.823558,-0.00932107,0.0920151,0.00839683,-1.03238,-0.0151039,-34.6905,0.0342003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.990055,-0.00592187,0.00275469,-0.0100753,0.0145762,-0.00124595,-1.37004,-0.0986101,0.858888,-0.00413373,0.0450547,-0.00250023,-1.08947,-0.000979034,-61.2535,-0.0264685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923071,0.0907711,0.0692329,1.04482,0.0257731,0.00582834,0.442507,0.142873,0.575939,0.0870185,0.444043,0.103035,0.3781,0.0961662,65.407,5.19189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.440409,-0.00250283,0.00675941,-0.0933822,-0.0629289,-0.000927367,0.724685,0.0560914,-0.0989789,-0.000234149,0.261864,0.0073174,0.12654,0.00197368,20.2813,0.371658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334411,0.0119986,0.00252165,-0.271881,-0.0592227,-0.00161188,0.748861,0.0817531,-0.108987,0.00606459,0.303669,0.0159174,0.0232864,-0.0158898,22.3721,0.182265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905297,-0.0120466,0.00787251,-0.024499,-0.0608676,-0.00181142,0.728715,0.0736479,-0.100889,-0.00331818,0.230114,0.0032485,0.0551051,-9.77584e-05,-0.616588,-0.00290688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983112,0.105333,0.075258,0.946971,0.0272655,0.00605106,0.389037,0.131942,0.623042,0.0954475,0.46845,0.098213,0.404129,0.0958205,66.9403,4.56699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-0.984322,-0.0763928,0.0190299,-0.139956,0.0329727,0.00141151,-0.959054,-0.162718,-1.20936,-0.0575579,0.20305,-0.0558316,0.42541,0.00848061,-84.9187,-0.613586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01694,-0.0551831,0.0419049,-0.320517,0.0325811,0.00125565,-0.992358,-0.159757,-1.24673,-0.0428217,0.292378,-0.0679891,0.408134,0.0145873,-89.7146,0.0630891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1363,-0.0658645,0.0292399,0.400464,0.0321518,0.00138957,-1.01146,-0.155696,-1.15778,-0.0617494,0.205913,-0.0610928,0.343829,0.0200544,-100.267,0.108626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72111,0.0856789,0.0637289,1.05484,0.021735,0.0037959,0.459772,0.0895063,0.445459,0.0659251,0.354329,0.0588473,0.33785,0.0496668,35.0475,3.99662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-2.69976,-0.0172659,0.00175778,-0.599857,0.0580102,0.00334075,-0.834209,-0.0199897,-2.39684,0.00799513,-0.589893,-0.0757172,0.275293,0.0732135,25.1591,-0.467492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60264,-0.02479,0.00833338,-0.428019,0.0611614,0.00288648,-0.839247,-0.0226067,-2.34848,0.000549418,-0.565566,-0.0829016,0.276928,0.0771697,24.1047,-0.482057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84196,-0.0245655,0.0164892,0.00268471,0.0562851,0.00331502,-0.858547,-0.0159233,-2.41857,0.00432935,-0.652704,-0.0736352,0.24057,0.0773676,10.2837,-0.315768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501563,0.0874339,0.0807391,0.944875,0.0225386,0.00490052,0.400584,0.125222,0.494823,0.0890783,0.326791,0.0887437,0.372224,0.08438,48.3329,5.38769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1.67995,0.0278407,-0.00923034,-0.206257,-0.0369106,-0.00713675,0.590411,0.271565,-1.06126,-0.067905,0.917629,0.021521,-0.0706,0.0431115,-102.938,-4.42509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49789,0.0402033,-0.0200618,-0.146555,-0.0308325,-0.00825501,0.46618,0.30188,-1.04694,-0.0633164,0.8932,0.0239303,-0.0409211,0.0344662,-111.146,-3.30697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988869,0.0450041,-0.0167801,0.413146,-0.0349819,-0.00743262,0.546149,0.282878,-1.0866,-0.0637503,0.839956,0.0280694,-0.13241,0.0453066,-115.021,-4.50938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893971,0.0749581,0.0750639,0.967016,0.0247266,0.00416577,0.42571,0.085231,0.446275,0.0628718,0.451981,0.0739743,0.36294,0.0573297,28.4619,4.17266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2.06516,0.016946,-0.0220527,-0.0380972,0.0387288,-0.00215794,-0.666321,-0.0287212,-2.22673,0.0204305,0.410164,0.0402537,-1.03255,-0.0400476,192.098,0.856689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32229,0.0130383,-0.0230877,-0.212935,0.0391722,-0.00215339,-0.541197,-0.0611808,-2.1938,-0.00046138,0.520792,0.0130416,-1.04625,-0.0331371,197.465,1.39149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8251,0.0341452,-0.0158935,0.311397,0.0383375,-0.00197082,-0.569869,-0.0577344,-2.20393,0.00918564,0.406206,0.0250727,-1.06706,-0.0434246,187.126,0.983649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0272,0.0940934,0.0698477,0.979607,0.0233324,0.00481103,0.399466,0.102529,0.446701,0.0771113,0.374972,0.07772,0.28815,0.0587885,49.8925,5.15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-3.07006,-0.00564797,0.00342866,-0.449338,0.0899143,0.00144751,0.220654,0.126061,-0.308472,0.00189518,-0.80809,-0.00014405,-1.17671,0.0154305,61.3124,-1.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01833,-0.0198244,0.00942415,-0.477393,0.0879767,0.00115389,0.254469,0.0983705,-0.261133,-0.00591168,-0.826818,0.0221208,-1.12571,-0.00395159,57.1157,-0.559665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41615,-0.0107786,0.00690047,-0.0262796,0.089106,0.000943314,0.233139,0.121701,-0.315379,0.00252564,-0.865673,0.00406732,-1.22332,0.00677384,44.087,-1.02851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572028,0.0837404,0.069856,0.931575,0.0226363,0.00564178,0.455446,0.140513,0.448312,0.0874151,0.332493,0.0913853,0.336626,0.0898763,53.2756,5.31051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.16398,0.0158419,-0.0154566,-0.276987,0.0131676,0.000294141,-0.766077,-0.179287,0.995827,0.0602599,0.0135361,-0.114532,0.287893,0.0194817,40.5581,-3.53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246312,0.00991428,-0.0218645,-0.343676,0.0127178,-1.77016e-05,-0.730261,-0.179089,1.0381,0.0542898,0.0240296,-0.116955,0.338502,0.0165829,41.1383,-3.09453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.516043,0.0614605,0.00999327,0.171139,0.0120059,0.000362663,-0.7465,-0.178486,0.961748,0.0619149,0.0249635,-0.117887,0.283724,0.0156312,34.5696,-3.86715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884826,0.0825813,0.0612447,0.862257,0.0200481,0.00217757,0.375092,0.0458165,0.400762,0.042764,0.330494,0.0329871,0.294486,0.0314022,39.8029,4.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.229677,-0.0214242,0.00417279,-0.00640359,-0.0223332,0.00131266,-1.1865,-0.0361912,0.0149479,0.0087599,0.248938,-0.0118384,0.0637968,0.00390644,-77.7832,0.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110586,-0.0115052,0.0115682,-0.123151,-0.0180932,0.00123355,-1.11759,-0.00377006,-0.11571,-0.00943119,0.25256,-0.0180569,0.0902785,-0.00292379,-76.9035,-0.0939631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269681,-0.00443553,0.00336426,-0.0258267,-0.0203054,0.000824814,-1.1432,-0.0116923,0.00163666,-0.00500577,0.170074,0.000342573,-0.0271285,-0.00100614,-105.728,0.0529766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0756,0.09403,0.0862583,1.0788,0.0263405,0.00564951,0.511185,0.13537,0.632738,0.0970032,0.474018,0.104795,0.434223,0.0886357,63.8603,4.56742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-1.00755,0.0178624,-0.0099262,0.0448535,-0.0200268,-0.00108155,1.13317,0.00374162,-0.91793,-0.0111869,-0.0147168,0.0137818,-1.10871,-0.089016,70.8445,1.14942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881833,0.0073288,-0.0248735,-0.166612,-0.0217459,-0.000906336,1.12587,-0.00604169,-0.902179,-0.0123088,0.0199215,0.00175608,-1.1222,-0.0819062,80.4041,0.908447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71213,0.036105,-0.0210635,0.398846,-0.0205424,-0.00145845,1.15505,0.0239493,-0.917826,-0.0109534,-0.0647712,0.0156372,-1.18685,-0.0878285,55.322,0.863637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994175,0.0851271,0.0733995,0.988028,0.0239745,0.00508077,0.424464,0.136791,0.493444,0.0824147,0.384941,0.089477,0.269385,0.0837318,59.3825,4.9406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2.49935,-0.0239078,0.0343862,-0.0190033,0.0398189,0.00156167,-0.39798,-0.0667555,2.8466,0.0317046,-0.000621708,-0.0871026,1.14195,-0.0120971,54.8912,-2.12069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4464,-0.0322722,0.0230401,-0.112211,0.0407796,0.000989783,-0.297455,-0.0898246,2.88987,0.0283229,-0.0846944,-0.0723507,1.06529,0.00219738,59.7774,-1.55312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37179,-0.0486442,0.0534095,0.521788,0.0392642,0.00160601,-0.388514,-0.0690648,2.88753,0.0341846,-0.104912,-0.0805196,1.07795,-0.0109981,41.1232,-2.10362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880857,0.0805846,0.0739072,1.09214,0.0229074,0.00510518,0.404963,0.0927199,0.470827,0.0874598,0.31911,0.075902,0.307639,0.0657376,53.3558,5.25266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-0.25003,-0.0071411,-0.028718,-0.219505,0.00889759,-0.00499646,-0.225251,0.33417,-0.0628355,0.058606,1.28064,0.134716,-0.809267,-0.124677,-192.949,-0.538943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.686084,0.0342251,-0.0341024,-0.133121,0.000395684,-0.00432156,-0.231919,0.333523,0.122851,0.0424667,1.25311,0.134287,-0.874331,-0.121731,-187.666,-1.00586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12364,0.0761965,-0.0114522,0.530258,0.00644998,-0.00474333,-0.240268,0.335425,-0.027007,0.056568,1.21911,0.136636,-0.870912,-0.121875,-190.487,-0.883934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08396,0.0656604,0.0635848,0.969964,0.0178186,0.00122805,0.256374,0.0190451,0.379103,0.0305493,0.341821,0.0291811,0.182736,0.00870669,6.11456,0.355893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-1.75981,-0.124655,0.0946218,0.859106,-0.0805122,-0.0073129,0.814238,0.0458519,-1.86351,-0.0416595,-1.1853,-0.120809,-1.00899,0.0621086,50.8007,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59776,-0.10796,0.0836926,1.07932,-0.0745373,-0.00792555,0.8295,0.0443261,-1.90554,-0.0276471,-1.05358,-0.135683,-1.256,0.0970934,52.6867,3.23249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90446,-0.082832,0.0724294,1.1564,-0.0807685,-0.00716315,0.853984,0.0352297,-1.85018,-0.03825,-1.21478,-0.119347,-1.17486,0.0812431,40.2146,3.4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266844,0.0419523,0.0169634,0.329313,0.0253113,0.00370547,0.379045,0.0688087,0.443433,0.0698812,0.313111,0.051342,0.281412,0.0493215,41.3832,3.53128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-1.42592,0.0201016,-0.0451909,1.11162,-0.0362569,-0.00124577,0.745047,-0.106718,-1.71931,0.0899709,1.45382,-0.0236478,0.134291,0.162104,-24.8193,-5.3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59959,0.0315958,-0.053729,1.0109,-0.0372972,-0.00119655,0.716255,-0.103548,-1.69468,0.0893301,1.4101,-0.0212403,0.183799,0.15786,-42.7095,-4.65784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17891,0.0357266,-0.0426732,1.2045,-0.0396739,-0.00095339,0.754608,-0.107374,-1.62031,0.0838705,1.42835,-0.0239739,0.147448,0.159546,-31.0563,-5.19874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767143,0.0242864,0.0519166,0.547963,0.0182049,0.00113798,0.351645,0.0205696,0.258188,0.0139731,0.279761,0.0146227,0.268895,0.0168359,19.1012,0.578244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0.645531,-0.00464777,-0.0658518,0.449084,-0.0268455,-0.00624659,-0.180973,-0.0927074,-2.54111,-0.0605031,-0.362945,0.0362756,-0.0274826,0.0267934,59.9953,0.170021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797033,-0.000209279,-0.0578334,0.308529,-0.0277127,-0.00608286,-0.166172,-0.0984124,-2.6115,-0.0543129,-0.504112,0.0491554,-0.0834208,0.0310625,53.7854,0.326629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271856,0.00190419,-0.0741241,1.14374,-0.0262958,-0.006177,-0.18212,-0.0928916,-2.59244,-0.0556547,-0.371214,0.0328203,-0.0667977,0.0265699,54.9517,-0.433364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00652,0.0557996,0.0743353,0.962586,0.0192219,0.00187929,0.366518,0.0329671,0.384944,0.0377359,0.319077,0.0309763,0.269268,0.0222016,47.7752,3.71525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0.859379,0.0215497,-0.0258155,-0.0320366,-0.00321062,0.00379653,-0.298821,-0.0756167,-0.071234,-0.120447,-1.26361,-0.104593,1.34641,0.0651109,76.6287,0.448026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915843,0.0141451,-0.0275233,-0.193074,0.000455525,0.00330326,-0.248915,-0.0851413,-0.0715651,-0.129913,-1.33674,-0.0970858,1.31353,0.0669304,70.3623,0.507544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856607,0.048617,-0.0210747,0.53253,-0.00417471,0.00395439,-0.28816,-0.0804505,-0.0434037,-0.13008,-1.36396,-0.0947088,1.2781,0.0662431,60.9069,0.519703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965246,0.0875593,0.0749236,0.975733,0.0229437,0.00483905,0.421275,0.0996335,0.431786,0.0793431,0.28813,0.0580112,0.363489,0.0693315,47.9002,4.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2.92184,0.0290123,-0.0781324,0.701,0.00844216,0.000294143,-0.509,0.19772,2.39622,-0.00634199,0.11619,0.0839404,0.421087,0.123919,2.17518,-3.19135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04896,0.00957518,-0.0621306,1.11536,-0.00681606,0.0011978,-0.508368,0.196078,2.35116,-0.0035017,0.238135,0.0731515,0.388079,0.12414,15.6831,-3.60078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00692,0.038392,-0.0540749,1.28306,0.00601817,0.000458156,-0.50875,0.197631,2.36131,-0.00554432,0.167289,0.0779367,0.368676,0.12424,-8.22845,-2.96849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07433,0.0419588,0.0560271,1.01311,0.0242065,0.0013139,0.314364,0.0159752,0.324407,0.0185353,0.312468,0.0185089,0.256019,0.0151144,38.0085,1.70374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1.64904,-0.0220363,-0.01151,-0.128396,-0.0555995,-0.00801713,-0.824384,0.258371,-1.27568,-0.0896081,-0.297355,0.0983451,-0.0494742,-0.045659,50.7766,-1.3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35869,-0.0232057,-0.0263082,-0.493187,-0.0466731,-0.00856152,-0.704116,0.248847,-1.31006,-0.0881465,-0.403152,0.106314,0.0203992,-0.0491714,50.6539,-1.20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18906,-0.00277397,-0.0232903,0.151402,-0.052127,-0.00822917,-0.646695,0.245607,-1.28225,-0.0895491,-0.383629,0.102199,0.00760229,-0.0488809,50.2957,-1.53706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560525,0.080059,0.0794195,1.00754,0.0182349,0.00107609,0.324349,0.0194726,0.320583,0.0165518,0.256285,0.0169612,0.197317,0.00827368,37.5868,1.89002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-0.531609,-0.0313837,-0.00914472,-0.356376,0.00120196,0.00372523,1.89203,0.107797,-1.27012,-0.0211981,1.1095,-0.00587498,0.158205,0.032307,59.5523,1.82761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.655656,-0.00748377,0.00709833,-0.481204,0.00441983,0.00318165,1.95613,0.0957861,-1.34521,-0.0138931,1.11043,-0.0131047,0.185427,0.0245876,61.3603,1.33223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.854272,-0.00635402,0.00778853,-0.0262029,0.00126829,0.00364786,1.96767,0.0918836,-1.31127,-0.0157668,1.06474,-0.00770713,0.145602,0.0243965,48.6802,1.99567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656772,0.0808399,0.0609531,0.972231,0.0243634,0.00367087,0.397212,0.0632872,0.479381,0.0714778,0.389307,0.0704802,0.315554,0.0493901,42.1454,4.33401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
