id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd
36,4.74876,-0.136028,-0.135769,5.61987,7.38841,0.00334553,3.77703,-0.172704,6.02673,0.0129861,6.99775,-0.0441205,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.71944,-0.125044,-0.141713,5.47902,7.39139,0.00286893,3.74662,-0.176677,6.04487,0.0213419,6.94202,-0.0464163,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.28664,-0.130443,-0.135031,4.25553,7.38837,0.0030027,3.75766,-0.17191,6.03216,0.0172217,6.94829,-0.0446089,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.849755,0.0858656,0.0662724,6.14064,0.0259458,0.00566286,0.457824,0.133493,0.670818,0.0938296,0.436154,0.108701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6.54071,-0.0916992,-0.155531,4.91814,7.43964,0.0062777,4.45924,-0.211142,5.08051,0.145616,6.93913,-0.0902477,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.1748,-0.0748918,-0.15827,5.93243,7.44256,0.00599569,4.44638,-0.209575,5.10795,0.14394,7.01659,-0.0944879,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.25162,-0.0349916,-0.133675,5.64885,7.43881,0.00633758,4.43377,-0.209271,5.09368,0.144614,6.9896,-0.0957087,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.07076,0.0677514,0.0495539,5.53954,0.0177263,0.00164902,0.305351,0.0256731,0.415964,0.0320611,0.344469,0.0242123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6.74833,-0.172742,-0.10613,7.28782,7.38143,-0.000799306,2.99556,-0.32103,6.44262,0.00219324,7.35215,-0.105005,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.32302,-0.172755,-0.116767,5.83895,7.38098,-0.000822456,2.92294,-0.317755,6.48393,0.00039886,7.22322,-0.0969781,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.61752,-0.161193,-0.075844,12.0284,7.37743,-0.000484343,2.98443,-0.319557,6.46291,0.000973638,7.29202,-0.102567,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.711285,0.0544978,0.0538976,4.41743,0.016499,0.00126925,0.355203,0.0262152,0.36478,0.0263085,0.295534,0.0184598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7.65468,-0.0849583,-0.160366,5.69123,7.38177,0.000175683,4.48778,-0.221453,5.28666,-0.00696799,7.0417,-0.161618,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.39446,-0.101011,-0.180585,7.44138,7.38335,0.000623813,4.5729,-0.245968,5.28461,-0.0108007,6.94166,-0.153321,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.94938,-0.064133,-0.160346,7.05286,7.38158,0.000396535,4.53185,-0.22795,5.30984,-0.016029,6.93261,-0.156012,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.03898,0.0740883,0.0601331,7.62775,0.0212638,0.00467253,0.41385,0.103077,0.432074,0.0748642,0.323287,0.0727799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3.86717,-0.166577,-0.118663,8.94438,7.33381,-0.000553779,4.78033,-0.120426,6.66146,0.0174711,6.85453,-0.0242922,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.84536,-0.149531,-0.117874,7.89273,7.33622,1.38727e-05,4.78141,-0.130848,6.66347,0.0220589,6.82502,-0.0510631,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.44065,-0.211305,-0.0943214,15.0247,7.33498,5.04881e-06,4.79986,-0.129556,6.62105,0.0124398,6.78731,-0.0179187,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.07136,0.100386,0.0696128,8.3974,0.0267941,0.00538522,0.449467,0.144979,0.626618,0.0891935,0.415518,0.103204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6.8859,-0.115178,-0.14005,5.51628,7.35821,-0.00273053,5.23527,-0.115248,1.77416,0.0274075,7.5539,0.03791,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.84542,-0.111568,-0.149023,5.45873,7.36113,-0.00332815,5.23651,-0.110204,1.79877,0.0383474,7.59172,0.0191273,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.54175,-0.109648,-0.144547,4.42397,7.36016,-0.00310083,5.23413,-0.105447,1.79563,0.0314521,7.5028,0.0267446,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.920213,0.0790958,0.0671787,6.39846,0.0251052,0.00544013,0.422409,0.127816,0.453558,0.089051,0.380436,0.0799722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,6.78623,-0.143248,-0.137646,4.33087,7.42056,0.00245297,4.87028,-0.181722,5.08014,-0.00431217,7.32627,-0.0983346,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.58691,-0.144286,-0.148438,3.50959,7.41315,0.00285935,4.93716,-0.186113,5.03808,-0.00174689,7.39572,-0.101061,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.5438,-0.132436,-0.135652,4.26729,7.41713,0.00272864,4.87582,-0.181948,5.07546,-0.0052742,7.27551,-0.0965065,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.570583,0.0664047,0.0577721,2.98307,0.0198272,0.0011523,0.267881,0.0165381,0.29543,0.0155301,0.340541,0.0175177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4.81162,-0.161998,-0.110165,5.78078,7.40562,0.00149816,4.56622,-0.128217,4.52689,-0.026827,6.12781,-0.186254,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.80366,-0.167333,-0.105236,5.90333,7.40332,0.0018735,4.51155,-0.114164,4.51839,-0.0322781,6.14979,-0.190816,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.76232,-0.161372,-0.088138,7.57888,7.40183,0.00224384,4.55324,-0.128645,4.52942,-0.0324882,6.08644,-0.188505,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.90804,0.0774833,0.0672271,5.76515,0.0223137,0.00499378,0.417594,0.0940164,0.438874,0.0728387,0.319967,0.0736773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3.64788,-0.107916,-0.165509,6.28574,7.40066,0.00540283,3.54558,-0.491703,4.83067,0.0270793,6.1885,-0.297617,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.41698,-0.0763288,-0.160446,4.78972,7.39685,0.00593,3.6211,-0.501596,4.85212,0.0226689,6.15564,-0.293125,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.9265,-0.0638069,-0.167017,8.20741,7.3988,0.00577813,3.57383,-0.492691,4.85932,0.022476,6.21141,-0.303764,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.201,0.0649322,0.0637902,3.65928,0.0248687,0.0033947,0.350324,0.0477583,0.421764,0.0562043,0.314157,0.0340245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5.84449,-0.107238,-0.156007,4.61668,7.36783,0.00248051,3.83864,-0.225681,2.58982,0.0849326,6.94051,-0.119671,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.9041,-0.112465,-0.149136,4.92224,7.36263,0.0032797,3.93736,-0.238459,2.63242,0.0766752,6.88298,-0.112684,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.42609,-0.0894078,-0.151072,5.07361,7.36794,0.00256975,3.86078,-0.227216,2.61513,0.0790037,6.91067,-0.121597,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.791752,0.0763162,0.0617219,4.92338,0.0218605,0.0030806,0.375825,0.0560073,0.409215,0.0516288,0.320995,0.0437485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2.90949,-0.0939608,-0.14565,4.99965,7.39669,-0.000759284,2.84307,-0.304619,4.84309,0.016683,7.01575,-0.17779,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.93544,-0.0965276,-0.156141,3.8204,7.39555,-0.000495818,2.85353,-0.310344,4.82368,0.0188772,7.00325,-0.17777,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.35699,-0.0785768,-0.146127,5.17585,7.39622,-0.000755333,2.88256,-0.316031,4.83057,0.0186387,6.97506,-0.180263,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.740644,0.0702574,0.0566268,2.96507,0.0223286,0.00369634,0.443464,0.0853203,0.433955,0.0617754,0.326067,0.0525686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6.56426,-0.023323,-0.178381,15.5571,7.38842,0.00189605,5.37102,-0.0558805,7.2222,0.0137437,6.13299,-0.0428376,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.3262,-0.0226299,-0.17051,17.2433,7.38768,0.00192995,5.42643,-0.0855685,7.21137,0.0148855,6.15853,-0.0357162,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.3444,-0.00455915,-0.170984,19.019,7.38653,0.00210379,5.37529,-0.0619965,7.25322,0.0165606,6.0647,-0.0395817,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.3964,0.0831714,0.0634834,15.9992,0.0251452,0.00586485,0.449867,0.147688,0.646119,0.0919248,0.441425,0.0956358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3.25909,-0.125092,-0.137127,6.29662,7.37283,0.00371822,4.05721,-0.157313,3.40513,0.00851081,6.89087,-0.0483929,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.30552,-0.121114,-0.133301,6.26611,7.37563,0.00369312,4.01606,-0.143308,3.35832,0.0216189,6.84565,-0.046635,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.58052,-0.123368,-0.139087,4.2541,7.37483,0.00337169,4.03899,-0.143636,3.39049,0.017088,6.84412,-0.0433101,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.1401,0.0920272,0.0693991,7.21817,0.0304284,0.00568042,0.568021,0.150901,0.630888,0.0853176,0.434777,0.102856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5.34492,-0.0851956,-0.153526,4.65997,7.41229,0.0120631,2.67724,0.00620167,4.60631,0.139979,7.20048,-0.0490418,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.1285,-0.060209,-0.14819,9.31722,7.40643,0.0123717,2.68706,0.00344418,4.71151,0.133651,7.31656,-0.055766,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.03595,-0.000795347,-0.122962,5.60252,7.40716,0.0123308,2.63397,0.00798382,4.6195,0.139391,7.18546,-0.0498951,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.19775,0.0937526,0.0554203,7.203,0.0155915,0.000978481,0.267048,0.0144999,0.27602,0.0139467,0.270372,0.0148757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6.77892,-0.083482,-0.155112,8.00228,7.37198,-0.000378864,4.17008,-0.146103,6.37797,0.025492,7.90234,-0.0332875,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.76072,-0.0731549,-0.165052,7.51452,7.37341,-0.000371398,4.11034,-0.126752,6.41122,0.0137716,7.92169,-0.0393754,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.32779,-0.0719042,-0.16061,6.53494,7.37493,-0.000340407,4.13689,-0.138106,6.3732,0.0159435,7.85094,-0.0359324,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.19315,0.0879271,0.066907,8.72872,0.0264442,0.00570706,0.450318,0.143376,0.626078,0.0847241,0.407917,0.0996705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
